16,0,690.6978195
10,6,435.1312155
5,10,34.67539893
6,0,41.5872328
8,-4,55.37079536
11,-9,75.91442429
7,0,57.26591699
3,4,24.59245649
1,6,8.200815975
9,-7,73.50792938
6,0,49.11750678
4,0,0.004687635036
0.5,3.5,0.0005864231855
0,4,0
8,-2,0.009352432385
5,0,0.005856865913
